componr,competitorClub,competitorName,competitorDoB,competitorNation,speed,length,lengthPoints,judgeA,judgeB,judgeC,judgeD,judgeE,stylePoints,startGate,gatePoints,windSpeed,windPoints,totalPoints,fileid,series,place,date,ctype,judgeNameA,judgeNameB,judgeNameC,judgeNameD,judgeNameE,judgeNationA,judgeNationB,judgeNationC,judgeNationD,judgeNationE,country,gender
40,KS Eve-nement Zakopane,HULA Stefan,29 SEP 1986,POL,87.1,126.0,70.8,18.5,18.0,18.0,18.0,18.5,54.5,05,"",0.91,-9.0,116.3,2017-39334-4715-3783-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Wisla (POL),SAT 14 JAN 2017,Large Hill Individual,GUNKA Ryszard,AALTO Asko,LISOVSKIY Vadim,BALAZS Andrei,SCHUHBECK Thomas,POL,FIN,RUS,ROU,GER,POL,Gents
40,Tsuchiya Home Ski Team,KASAI Noriaki,6 JUN 1972,JPN,87.2,129.0,76.2,18.5,18.0,18.0,18.5,18.0,54.5,05,"",1.46,-14.5,116.2,2017-39334-4715-3783-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Wisla (POL),SAT 14 JAN 2017,Large Hill Individual,GUNKA Ryszard,AALTO Asko,LISOVSKIY Vadim,BALAZS Andrei,SCHUHBECK Thomas,POL,FIN,RUS,ROU,GER,POL,Gents
40,Dukla Liberec,JANDA Jakub,27 APR 1978,CZE,86.9,127.0,72.6,17.5,17.5,17.5,17.0,17.0,52.0,05,"",0.87,-8.6,116.0,2017-39334-4715-3783-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Wisla (POL),SAT 14 JAN 2017,Large Hill Individual,GUNKA Ryszard,AALTO Asko,LISOVSKIY Vadim,BALAZS Andrei,SCHUHBECK Thomas,POL,FIN,RUS,ROU,GER,POL,Gents
40,Sk Triglav kranj,PREVC Cene,12 MAR 1996,SLO,87.1,126.0,70.8,18.5,18.0,18.0,18.0,18.0,54.0,05,"",0.94,-9.3,115.5,2017-39334-4715-3783-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Wisla (POL),SAT 14 JAN 2017,Large Hill Individual,GUNKA Ryszard,AALTO Asko,LISOVSKIY Vadim,BALAZS Andrei,SCHUHBECK Thomas,POL,FIN,RUS,ROU,GER,POL,Gents
40,SSK Sam Ihan,DAMJAN Jernej,28 MAY 1983,SLO,86.9,124.0,67.2,18.0,18.5,17.5,18.0,18.0,54.0,05,"",0.58,-5.7,115.5,2017-39334-4715-3783-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Wisla (POL),SAT 14 JAN 2017,Large Hill Individual,GUNKA Ryszard,AALTO Asko,LISOVSKIY Vadim,BALAZS Andrei,SCHUHBECK Thomas,POL,FIN,RUS,ROU,GER,POL,Gents
40,SG Nickelhuette Aue,FREITAG Richard,14 AUG 1991,GER,86.7,122.5,64.5,18.0,18.0,18.0,17.5,17.5,53.5,04,3.7,0.64,-6.3,115.4,2017-39334-4715-3783-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Wisla (POL),SAT 14 JAN 2017,Large Hill Individual,GUNKA Ryszard,AALTO Asko,LISOVSKIY Vadim,BALAZS Andrei,SCHUHBECK Thomas,POL,FIN,RUS,ROU,GER,POL,Gents
40,SD Dolomiti,TEPES Jurij,14 FEB 1989,SLO,87.6,125.5,69.9,18.5,18.0,18.5,18.5,18.5,55.5,05,"",1.02,-10.1,115.3,2017-39334-4715-3783-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Wisla (POL),SAT 14 JAN 2017,Large Hill Individual,GUNKA Ryszard,AALTO Asko,LISOVSKIY Vadim,BALAZS Andrei,SCHUHBECK Thomas,POL,FIN,RUS,ROU,GER,POL,Gents
40,WKS Zakopane,ZIOBRO Jan,24 JUN 1991,POL,86.6,125.0,69.0,18.0,17.5,17.5,17.5,17.5,52.5,05,"",0.84,-8.3,113.2,2017-39334-4715-3783-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Wisla (POL),SAT 14 JAN 2017,Large Hill Individual,GUNKA Ryszard,AALTO Asko,LISOVSKIY Vadim,BALAZS Andrei,SCHUHBECK Thomas,POL,FIN,RUS,ROU,GER,POL,Gents
40,SV Innsbruck-Bergisel-Tirol,KOFLER Andreas,17 MAY 1984,AUT,87.3,121.0,61.8,18.0,17.5,17.0,17.5,17.5,52.5,04,3.7,0.55,-5.4,112.6,2017-39334-4715-3783-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Wisla (POL),SAT 14 JAN 2017,Large Hill Individual,GUNKA Ryszard,AALTO Asko,LISOVSKIY Vadim,BALAZS Andrei,SCHUHBECK Thomas,POL,FIN,RUS,ROU,GER,POL,Gents
41,KS Eve-nement Zakopane,STOCH Kamil,25 MAY 1987,POL,87.0,135.5,87.9,19.0,19.5,19.5,19.0,19.0,57.5,04,3.7,0.70,-6.9,142.2,2017-39334-4716-3784-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Wisla (POL),UN 15 JAN 2017,Large Hill Individual,SCHUHBECK Thomas,GUNKA Ryszard,AALTO Asko,LISOVSKIY Vadim,BALAZS Andrei,GER,POL,FIN,RUS,ROU,POL,Gents
41,Sk Triglav kranj,PREVC Domen,4 JUN 1999,SLO,86.7,130.0,78.0,18.5,18.5,19.0,19.0,18.5,56.0,04,3.7,0.13,-1.3,136.4,2017-39334-4716-3784-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Wisla (POL),UN 15 JAN 2017,Large Hill Individual,SCHUHBECK Thomas,GUNKA Ryszard,AALTO Asko,LISOVSKIY Vadim,BALAZS Andrei,GER,POL,FIN,RUS,ROU,POL,Gents
41,AZS Zakopane,KOT Maciej,9 JUN 1991,POL,87.1,130.0,78.0,18.5,18.5,19.0,19.0,18.5,56.0,04,3.7,0.15,-1.5,136.2,2017-39334-4716-3784-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Wisla (POL),UN 15 JAN 2017,Large Hill Individual,SCHUHBECK Thomas,GUNKA Ryszard,AALTO Asko,LISOVSKIY Vadim,BALAZS Andrei,GER,POL,FIN,RUS,ROU,POL,Gents
41,SV Innsbruck-Bergisel-Tirol,SCHLIERENZAUER Gregor,7 JAN 1990,AUT,87.3,135.5,87.9,19.0,19.0,20.0,19.5,19.0,57.5,05,"",1.18,-11.7,133.7,2017-39334-4716-3784-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Wisla (POL),UN 15 JAN 2017,Large Hill Individual,SCHUHBECK Thomas,GUNKA Ryszard,AALTO Asko,LISOVSKIY Vadim,BALAZS Andrei,GER,POL,FIN,RUS,ROU,POL,Gents
41,Kongsberg If,TANDE Daniel Andre,24 JAN 1994,NOR,87.6,128.5,75.3,18.5,18.5,18.5,18.5,18.5,55.5,04,3.7,0.26,-2.6,131.9,2017-39334-4716-3784-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Wisla (POL),UN 15 JAN 2017,Large Hill Individual,SCHUHBECK Thomas,GUNKA Ryszard,AALTO Asko,LISOVSKIY Vadim,BALAZS Andrei,GER,POL,FIN,RUS,ROU,POL,Gents
41,SG Nickelhuette Aue,FREITAG Richard,14 AUG 1991,GER,86.9,127.0,72.6,18.5,18.5,18.0,18.5,18.5,55.5,04,3.7,0.16,-1.6,130.2,2017-39334-4716-3784-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Wisla (POL),UN 15 JAN 2017,Large Hill Individual,SCHUHBECK Thomas,GUNKA Ryszard,AALTO Asko,LISOVSKIY Vadim,BALAZS Andrei,GER,POL,FIN,RUS,ROU,POL,Gents
41,SV Schwarzach-Salzburg,KRAFT Stefan,13 MAY 1993,AUT,86.7,126.5,71.7,18.0,18.5,18.0,18.5,18.5,55.0,04,3.7,0.27,-2.7,127.7,2017-39334-4716-3784-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Wisla (POL),UN 15 JAN 2017,Large Hill Individual,SCHUHBECK Thomas,GUNKA Ryszard,AALTO Asko,LISOVSKIY Vadim,BALAZS Andrei,GER,POL,FIN,RUS,ROU,POL,Gents
41,Tromsoe Skiklubb,FORFANG Johann Andre,4 JUL 1995,NOR,87.2,130.0,78.0,18.0,18.5,18.5,18.5,18.0,55.0,04,3.7,0.93,-9.2,127.5,2017-39334-4716-3784-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Wisla (POL),UN 15 JAN 2017,Large Hill Individual,SCHUHBECK Thomas,GUNKA Ryszard,AALTO Asko,LISOVSKIY Vadim,BALAZS Andrei,GER,POL,FIN,RUS,ROU,POL,Gents
41,WSS Wisla,ZYLA Piotr,16 JAN 1987,POL,87.0,126.5,71.7,18.5,18.5,18.5,18.0,18.5,55.5,04,3.7,0.41,-4.1,126.8,2017-39334-4716-3784-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Wisla (POL),UN 15 JAN 2017,Large Hill Individual,SCHUHBECK Thomas,GUNKA Ryszard,AALTO Asko,LISOVSKIY Vadim,BALAZS Andrei,GER,POL,FIN,RUS,ROU,POL,Gents
41,Hornindal Il,FANNEMEL Anders,13 MAY 1991,NOR,87.1,128.5,75.3,17.5,18.5,18.0,18.5,18.5,55.0,04,3.7,0.75,-7.4,126.6,2017-39334-4716-3784-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Wisla (POL),UN 15 JAN 2017,Large Hill Individual,SCHUHBECK Thomas,GUNKA Ryszard,AALTO Asko,LISOVSKIY Vadim,BALAZS Andrei,GER,POL,FIN,RUS,ROU,POL,Gents
41,SC Willingen,LEYHE Stephan,5 JAN 1992,GER,87.0,125.5,69.9,17.5,18.0,18.5,18.0,18.5,54.5,04,3.7,0.28,-2.8,125.3,2017-39334-4716-3784-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Wisla (POL),UN 15 JAN 2017,Large Hill Individual,SCHUHBECK Thomas,GUNKA Ryszard,AALTO Asko,LISOVSKIY Vadim,BALAZS Andrei,GER,POL,FIN,RUS,ROU,POL,Gents
41,Sc Ruhpolding,WELLINGER Andreas,28 AUG 1995,GER,87.3,128.0,74.4,18.5,18.5,19.0,18.5,18.5,55.5,04,3.7,0.92,-9.1,124.5,2017-39334-4716-3784-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Wisla (POL),UN 15 JAN 2017,Large Hill Individual,SCHUHBECK Thomas,GUNKA Ryszard,AALTO Asko,LISOVSKIY Vadim,BALAZS Andrei,GER,POL,FIN,RUS,ROU,POL,Gents
41,Soere Aal IL,JOHANSSON Robert,23 MAR 1990,NOR,87.1,125.5,69.9,18.0,18.0,18.5,18.5,18.0,54.5,04,3.7,0.38,-3.8,124.3,2017-39334-4716-3784-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Wisla (POL),UN 15 JAN 2017,Large Hill Individual,SCHUHBECK Thomas,GUNKA Ryszard,AALTO Asko,LISOVSKIY Vadim,BALAZS Andrei,GER,POL,FIN,RUS,ROU,POL,Gents
41,GBU TSTOVS Moskovskaya oblast Ski s,KLIMOV Evgeniy,3 FEB 1994,RUS,86.9,125.5,69.9,17.5,18.0,18.0,18.0,18.0,54.0,04,3.7,0.56,-5.5,122.1,2017-39334-4716-3784-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Wisla (POL),UN 15 JAN 2017,Large Hill Individual,SCHUHBECK Thomas,GUNKA Ryszard,AALTO Asko,LISOVSKIY Vadim,BALAZS Andrei,GER,POL,FIN,RUS,ROU,POL,Gents
41,SV Innsbruck-Bergisel-Tirol,FETTNER Manuel,17 JUN 1985,AUT,86.7,121.5,62.7,18.0,18.0,17.5,18.0,17.5,53.5,04,3.7,-0.17,2.0,121.9,2017-39334-4716-3784-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Wisla (POL),UN 15 JAN 2017,Large Hill Individual,SCHUHBECK Thomas,GUNKA Ryszard,AALTO Asko,LISOVSKIY Vadim,BALAZS Andrei,GER,POL,FIN,RUS,ROU,POL,Gents
41,Douanes - Chamonix,DESCOMBES SEVOIE Vincent,9 JAN 1984,FRA,86.9,123.0,65.4,18.0,18.0,18.0,17.5,18.0,54.0,04,3.7,0.23,-2.3,120.8,2017-39334-4716-3784-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Wisla (POL),UN 15 JAN 2017,Large Hill Individual,SCHUHBECK Thomas,GUNKA Ryszard,AALTO Asko,LISOVSKIY Vadim,BALAZS Andrei,GER,POL,FIN,RUS,ROU,POL,Gents
41,Tsuchiya Home Ski Team,KASAI Noriaki,6 JUN 1972,JPN,86.4,123.5,66.3,18.0,18.0,18.0,18.0,18.0,54.0,04,3.7,0.39,-3.9,120.1,2017-39334-4716-3784-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Wisla (POL),UN 15 JAN 2017,Large Hill Individual,SCHUHBECK Thomas,GUNKA Ryszard,AALTO Asko,LISOVSKIY Vadim,BALAZS Andrei,GER,POL,FIN,RUS,ROU,POL,Gents
41,SV Innsbruck-Bergisel-Tirol,KOFLER Andreas,17 MAY 1984,AUT,87.3,121.0,61.8,17.5,18.0,18.0,18.0,17.5,53.5,04,3.7,0.11,-1.1,117.9,2017-39334-4716-3784-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Wisla (POL),UN 15 JAN 2017,Large Hill Individual,SCHUHBECK Thomas,GUNKA Ryszard,AALTO Asko,LISOVSKIY Vadim,BALAZS Andrei,GER,POL,FIN,RUS,ROU,POL,Gents
41,UVB Hinzenbach-Oberoesterreich,HAYBOECK Michael,5 MAR 1991,AUT,87.3,121.0,61.8,17.5,18.0,17.5,17.5,17.5,52.5,04,3.7,0.05,-0.5,117.5,2017-39334-4716-3784-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Wisla (POL),UN 15 JAN 2017,Large Hill Individual,SCHUHBECK Thomas,GUNKA Ryszard,AALTO Asko,LISOVSKIY Vadim,BALAZS Andrei,GER,POL,FIN,RUS,ROU,POL,Gents
41,SC 1906 Oberstdorf,GEIGER Karl,11 FEB 1993,GER,87.3,123.5,66.3,18.0,18.0,18.0,18.0,18.0,54.0,04,3.7,0.72,-7.1,116.9,2017-39334-4716-3784-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Wisla (POL),UN 15 JAN 2017,Large Hill Individual,SCHUHBECK Thomas,GUNKA Ryszard,AALTO Asko,LISOVSKIY Vadim,BALAZS Andrei,GER,POL,FIN,RUS,ROU,POL,Gents
41,SD Dolomiti,TEPES Jurij,14 FEB 1989,SLO,87.0,120.5,60.9,17.5,18.0,18.5,18.0,17.5,53.5,04,3.7,0.12,-1.2,116.9,2017-39334-4716-3784-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Wisla (POL),UN 15 JAN 2017,Large Hill Individual,SCHUHBECK Thomas,GUNKA Ryszard,AALTO Asko,LISOVSKIY Vadim,BALAZS Andrei,GER,POL,FIN,RUS,ROU,POL,Gents
41,Nd Ratece planica,PAVLOVCIC Bor,27 JUN 1998,SLO,87.6,126.5,71.7,18.0,18.0,19.0,18.5,18.0,54.5,05,"",0.94,-9.3,116.9,2017-39334-4716-3784-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Wisla (POL),UN 15 JAN 2017,Large Hill Individual,SCHUHBECK Thomas,GUNKA Ryszard,AALTO Asko,LISOVSKIY Vadim,BALAZS Andrei,GER,POL,FIN,RUS,ROU,POL,Gents
41,Kitano Construction Corp. Ski Club,TAKEUCHI Taku,20 MAY 1987,JPN,87.1,121.5,62.7,17.5,18.0,18.5,17.5,17.5,53.0,04,3.7,0.58,-5.7,113.7,2017-39334-4716-3784-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Wisla (POL),UN 15 JAN 2017,Large Hill Individual,SCHUHBECK Thomas,GUNKA Ryszard,AALTO Asko,LISOVSKIY Vadim,BALAZS Andrei,GER,POL,FIN,RUS,ROU,POL,Gents
42,KS Eve-nement Zakopane,STOCH Kamil,25 MAY 1987,POL,90.3,135.5,78.9,19.0,19.0,19.0,19.5,19.0,57.0,15,,-0.12,1.5,137.4,2018-41065-4929-3062-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Garmisch-Partenkirchen (GER),ON 1 JAN 2018,Large Hill KO,GSCHWENTNER Hermann,JUKKARA Mika,AHACIC Bostjan,MATTOON Dan,LORENZ Michael,AUT,FIN,SLO,USA,GER,GER,Gents
42,SSK Sam Ihan,BARTOL Tilen,17 APR 1997,SLO,90.5,136.0,79.8,18.5,19.0,19.0,19.0,18.0,56.5,15,,0.03,-0.3,136.0,2018-41065-4929-3062-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Garmisch-Partenkirchen (GER),ON 1 JAN 2018,Large Hill KO,GSCHWENTNER Hermann,JUKKARA Mika,AHACIC Bostjan,MATTOON Dan,LORENZ Michael,AUT,FIN,SLO,USA,GER,GER,Gents
42,Megmilk Snow Brand Ski Team,KOBAYASHI Junshiro,11 JUN 1991,JPN,90.3,137.0,81.6,18.0,18.5,18.5,18.5,18.5,55.5,15,,0.18,-1.9,135.2,2018-41065-4929-3062-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Garmisch-Partenkirchen (GER),ON 1 JAN 2018,Large Hill KO,GSCHWENTNER Hermann,JUKKARA Mika,AHACIC Bostjan,MATTOON Dan,LORENZ Michael,AUT,FIN,SLO,USA,GER,GER,Gents
42,SC 1906 Oberstdorf,GEIGER Karl,11 FEB 1993,GER,91.3,136.0,79.8,18.0,19.0,18.5,19.0,18.5,56.0,15,,0.20,-2.1,133.7,2018-41065-4929-3062-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Garmisch-Partenkirchen (GER),ON 1 JAN 2018,Large Hill KO,GSCHWENTNER Hermann,JUKKARA Mika,AHACIC Bostjan,MATTOON Dan,LORENZ Michael,AUT,FIN,SLO,USA,GER,GER,Gents
42,Hornindal Il,FANNEMEL Anders,13 MAY 1991,NOR,90.8,132.5,73.5,18.5,18.0,18.5,18.5,18.0,55.0,15,,-0.22,2.8,131.3,2018-41065-4929-3062-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Garmisch-Partenkirchen (GER),ON 1 JAN 2018,Large Hill KO,GSCHWENTNER Hermann,JUKKARA Mika,AHACIC Bostjan,MATTOON Dan,LORENZ Michael,AUT,FIN,SLO,USA,GER,GER,Gents
42,SG Nickelhuette Aue,FREITAG Richard,14 AUG 1991,GER,90.8,132.0,72.6,18.5,18.5,18.5,19.0,18.5,55.5,15,,-0.24,3.0,131.1,2018-41065-4929-3062-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Garmisch-Partenkirchen (GER),ON 1 JAN 2018,Large Hill KO,GSCHWENTNER Hermann,JUKKARA Mika,AHACIC Bostjan,MATTOON Dan,LORENZ Michael,AUT,FIN,SLO,USA,GER,GER,Gents
42,SK Triglav Kranj,PREVC Peter,20 SEP 1992,SLO,91.1,129.0,67.2,18.0,18.0,18.0,18.5,18.5,54.5,15,,-0.67,8.5,130.2,2018-41065-4929-3062-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Garmisch-Partenkirchen (GER),ON 1 JAN 2018,Large Hill KO,GSCHWENTNER Hermann,JUKKARA Mika,AHACIC Bostjan,MATTOON Dan,LORENZ Michael,AUT,FIN,SLO,USA,GER,GER,Gents
42,Sprova IL,STJERNEN Andreas,30 JUL 1988,NOR,91.3,132.0,72.6,18.0,18.5,18.0,18.5,18.0,54.5,15,,-0.10,1.3,128.4,2018-41065-4929-3062-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Garmisch-Partenkirchen (GER),ON 1 JAN 2018,Large Hill KO,GSCHWENTNER Hermann,JUKKARA Mika,AHACIC Bostjan,MATTOON Dan,LORENZ Michael,AUT,FIN,SLO,USA,GER,GER,Gents
42,SC Willingen,LEYHE Stephan,5 JAN 1992,GER,91.3,130.5,69.9,18.5,18.5,18.5,19.0,18.5,55.5,15,,-0.24,3.0,128.4,2018-41065-4929-3062-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Garmisch-Partenkirchen (GER),ON 1 JAN 2018,Large Hill KO,GSCHWENTNER Hermann,JUKKARA Mika,AHACIC Bostjan,MATTOON Dan,LORENZ Michael,AUT,FIN,SLO,USA,GER,GER,Gents
42,TS Wisla Zakopane,KUBACKI Dawid,12 MAR 1990,POL,91.2,126.5,62.7,18.0,18.0,17.5,18.0,17.5,53.5,15,,-0.79,10.0,126.2,2018-41065-4929-3062-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Garmisch-Partenkirchen (GER),ON 1 JAN 2018,Large Hill KO,GSCHWENTNER Hermann,JUKKARA Mika,AHACIC Bostjan,MATTOON Dan,LORENZ Michael,AUT,FIN,SLO,USA,GER,GER,Gents
42,SV Innsbruck-Bergisel-Tirol,SCHLIERENZAUER Gregor,7 JAN 1990,AUT,90.7,129.5,68.1,18.0,18.0,18.0,18.0,18.0,54.0,15,,-0.27,3.4,125.5,2018-41065-4929-3062-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Garmisch-Partenkirchen (GER),ON 1 JAN 2018,Large Hill KO,GSCHWENTNER Hermann,JUKKARA Mika,AHACIC Bostjan,MATTOON Dan,LORENZ Michael,AUT,FIN,SLO,USA,GER,GER,Gents
42,Asker Skiklubb,GRANERUD Halvor Egner,29 MAY 1996,NOR,90.8,132.0,72.6,18.0,17.5,17.5,18.0,17.5,53.0,15,,0.08,-0.8,124.8,2018-41065-4929-3062-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Garmisch-Partenkirchen (GER),ON 1 JAN 2018,Large Hill KO,GSCHWENTNER Hermann,JUKKARA Mika,AHACIC Bostjan,MATTOON Dan,LORENZ Michael,AUT,FIN,SLO,USA,GER,GER,Gents
42,TSV Siegsdorf,EISENBICHLER Markus,3 APR 1991,GER,90.5,128.5,66.3,18.0,18.0,18.0,18.0,18.0,54.0,15,,-0.14,1.8,122.1,2018-41065-4929-3062-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Garmisch-Partenkirchen (GER),ON 1 JAN 2018,Large Hill KO,GSCHWENTNER Hermann,JUKKARA Mika,AHACIC Bostjan,MATTOON Dan,LORENZ Michael,AUT,FIN,SLO,USA,GER,GER,Gents
42,Sc Ruhpolding,WELLINGER Andreas,28 AUG 1995,GER,91.3,125.5,60.9,18.5,18.5,18.0,17.5,18.0,54.5,15,,-0.50,6.3,121.7,2018-41065-4929-3062-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Garmisch-Partenkirchen (GER),ON 1 JAN 2018,Large Hill KO,GSCHWENTNER Hermann,JUKKARA Mika,AHACIC Bostjan,MATTOON Dan,LORENZ Michael,AUT,FIN,SLO,USA,GER,GER,Gents
42,AZS Zakopane,KOT Maciej,9 JUN 1991,POL,90.6,129.0,67.2,18.0,18.0,18.0,18.0,18.0,54.0,15,,0.00,0.0,121.2,2018-41065-4929-3062-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Garmisch-Partenkirchen (GER),ON 1 JAN 2018,Large Hill KO,GSCHWENTNER Hermann,JUKKARA Mika,AHACIC Bostjan,MATTOON Dan,LORENZ Michael,AUT,FIN,SLO,USA,GER,GER,Gents
42,SSK Sam Ihan,DAMJAN Jernej,28 MAY 1983,SLO,90.5,126.0,61.8,17.5,17.5,17.5,17.5,18.0,52.5,15,,-0.50,6.3,120.6,2018-41065-4929-3062-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Garmisch-Partenkirchen (GER),ON 1 JAN 2018,Large Hill KO,GSCHWENTNER Hermann,JUKKARA Mika,AHACIC Bostjan,MATTOON Dan,LORENZ Michael,AUT,FIN,SLO,USA,GER,GER,Gents
42,Tromsoe Skiklubb,FORFANG Johann Andre,4 JUL 1995,NOR,91.0,124.0,58.2,18.0,17.5,17.5,17.5,17.5,52.5,15,,-0.67,8.5,119.2,2018-41065-4929-3062-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Garmisch-Partenkirchen (GER),ON 1 JAN 2018,Large Hill KO,GSCHWENTNER Hermann,JUKKARA Mika,AHACIC Bostjan,MATTOON Dan,LORENZ Michael,AUT,FIN,SLO,USA,GER,GER,Gents
42,UVB Hinzenbach-Oberoesterreich,HAYBOECK Michael,5 MAR 1991,AUT,91.0,125.0,60.0,18.0,18.0,18.0,17.5,17.5,53.5,15,,-0.44,5.6,119.1,2018-41065-4929-3062-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Garmisch-Partenkirchen (GER),ON 1 JAN 2018,Large Hill KO,GSCHWENTNER Hermann,JUKKARA Mika,AHACIC Bostjan,MATTOON Dan,LORENZ Michael,AUT,FIN,SLO,USA,GER,GER,Gents
42,Sk Triglav kranj,JELAR Ziga,22 OCT 1997,SLO,90.5,125.5,60.9,17.5,18.0,18.0,18.0,17.5,53.5,15,,-0.37,4.7,119.1,2018-41065-4929-3062-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Garmisch-Partenkirchen (GER),ON 1 JAN 2018,Large Hill KO,GSCHWENTNER Hermann,JUKKARA Mika,AHACIC Bostjan,MATTOON Dan,LORENZ Michael,AUT,FIN,SLO,USA,GER,GER,Gents
42,SV Baiersbronn,SIEGEL David,28 AUG 1996,GER,90.7,126.5,62.7,18.0,18.5,18.0,18.0,18.0,54.0,15,,-0.18,2.3,119.0,2018-41065-4929-3062-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Garmisch-Partenkirchen (GER),ON 1 JAN 2018,Large Hill KO,GSCHWENTNER Hermann,JUKKARA Mika,AHACIC Bostjan,MATTOON Dan,LORENZ Michael,AUT,FIN,SLO,USA,GER,GER,Gents
42,Wsv Oberaudorf,SCHMID Constantin,27 NOV 1999,GER,91.1,128.5,66.3,18.0,18.5,18.0,18.0,18.0,54.0,15,,0.15,-1.6,118.7,2018-41065-4929-3062-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Garmisch-Partenkirchen (GER),ON 1 JAN 2018,Large Hill KO,GSCHWENTNER Hermann,JUKKARA Mika,AHACIC Bostjan,MATTOON Dan,LORENZ Michael,AUT,FIN,SLO,USA,GER,GER,Gents
